"ID" "length" "ENSEMBL"
"8968" "Klrg1" 562 "ENSMUSG00000030114"
"8969" "Klrg2" 1159 "ENSMUSG00000071537"
"8970" "Klrh1" 666 "ENSMUSG00000071158"
"8971" "Klri1" 741 "ENSMUSG00000067610"
"8972" "Klri2" 741 "ENSMUSG00000043932"
"8973" "Klrk1" 691 "ENSMUSG00000030149"
"8974" "Kmo" 1425 "ENSMUSG00000039783"
"8975" "Kmt2b" 8105 "ENSMUSG00000006307"
"8976" "Kmt2c" 14656 "ENSMUSG00000038056"
"8977" "Kmt2d" 16713 "ENSMUSG00000048154"
"8978" "Kmt2e" 5582 "ENSMUSG00000029004"
"8979" "Kmt5a" 1088 "ENSMUSG00000049327"
"8980" "Kmt5b" 2642 "ENSMUSG00000045098"
"8981" "Kmt5c" 1399 "ENSMUSG00000059851"
"8982" "Kncn" 371 "ENSMUSG00000073774"
"8983" "Kng1" 1976 "ENSMUSG00000022875"
"8984" "Kng2" 1925 "ENSMUSG00000060459"
"8985" "Knl1" 6337 "ENSMUSG00000027326"
"8986" "Knop1" 1594 "ENSMUSG00000030980"
"8987" "Knstrn" 930 "ENSMUSG00000027331"
"8988" "Kntc1" 6561 "ENSMUSG00000029414"
"8989" "Kpna1" 1604 "ENSMUSG00000022905"
"8990" "Kpna2" 1580 "ENSMUSG00000018362"
"8991" "Kpna3" 1549 "ENSMUSG00000021929"
"8992" "Kpna4" 1549 "ENSMUSG00000027782"
"8993" "Kpna6" 1597 "ENSMUSG00000003731"
"8994" "Kpna7" 1552 "ENSMUSG00000038770"
"8995" "Kpnb1" 2609 "ENSMUSG00000001440"
"8996" "Kprp" 1973 "ENSMUSG00000059832"
"8997" "Kptn" 1281 "ENSMUSG00000006021"
"8998" "Kras" 563 "ENSMUSG00000030265"
"8999" "Krba1" 3219 "ENSMUSG00000042810"
"9000" "Krcc1" 770 "ENSMUSG00000053012"
"9001" "Kremen1" 1413 "ENSMUSG00000020393"
"9002" "Kremen2" 1377 "ENSMUSG00000040680"
"9003" "Kri1" 2099 "ENSMUSG00000035047"
"9004" "Krit1" 2195 "ENSMUSG00000000600"
"9005" "Krr1" 1133 "ENSMUSG00000063334"
"9006" "Krt1" 1905 "ENSMUSG00000046834"
"9007" "Krt10" 1678 "ENSMUSG00000019761"
"9008" "Krt12" 1456 "ENSMUSG00000020912"
"9009" "Krt13" 1306 "ENSMUSG00000044041"
"9010" "Krt14" 1447 "ENSMUSG00000045545"
"9011" "Krt15" 1363 "ENSMUSG00000054146"
"9012" "Krt16" 1402 "ENSMUSG00000053797"
"9013" "Krt17" 1294 "ENSMUSG00000035557"
"9014" "Krt18" 1265 "ENSMUSG00000023043"
"9015" "Krt19" 1206 "ENSMUSG00000020911"
"9016" "Krt2" 2115 "ENSMUSG00000064201"
"9017" "Krt20" 1288 "ENSMUSG00000035775"
"9018" "Krt222" 879 "ENSMUSG00000035849"
"9019" "Krt23" 1261 "ENSMUSG00000006777"
"9020" "Krt24" 1531 "ENSMUSG00000020913"
"9021" "Krt25" 1333 "ENSMUSG00000035831"
"9022" "Krt26" 1381 "ENSMUSG00000075570"
"9023" "Krt27" 1339 "ENSMUSG00000017588"
"9024" "Krt28" 1381 "ENSMUSG00000055937"
"9025" "Krt31" 1244 "ENSMUSG00000048981"
"9026" "Krt32" 1355 "ENSMUSG00000046095"
"9027" "Krt33a" 1208 "ENSMUSG00000035592"
"9028" "Krt33b" 1208 "ENSMUSG00000057723"
"9029" "Krt34" 1172 "ENSMUSG00000043485"
"9030" "Krt35" 1361 "ENSMUSG00000048013"
"9031" "Krt36" 1415 "ENSMUSG00000020916"
"9032" "Krt39" 1442 "ENSMUSG00000064165"
"9033" "Krt4" 1569 "ENSMUSG00000059668"
"9034" "Krt40" 1313 "ENSMUSG00000059169"
"9035" "Krt42" 1351 "ENSMUSG00000053654"
"9036" "Krt5" 1734 "ENSMUSG00000061527"
"9037" "Krt6a" 1653 "ENSMUSG00000058354"
"9038" "Krt6b" 1656 "ENSMUSG00000023041"
"9039" "Krt7" 1365 "ENSMUSG00000023039"
"9040" "Krt71" 1566 "ENSMUSG00000051879"
"9041" "Krt72" 1554 "ENSMUSG00000056605"
"9042" "Krt73" 1611 "ENSMUSG00000063661"
"9043" "Krt75" 1647 "ENSMUSG00000022986"
"9044" "Krt76" 1776 "ENSMUSG00000075402"
"9045" "Krt77" 1710 "ENSMUSG00000067594"
"9046" "Krt78" 3198 "ENSMUSG00000050463"
"9047" "Krt79" 1587 "ENSMUSG00000061397"
"9048" "Krt8" 1464 "ENSMUSG00000049382"
"9049" "Krt80" 1350 "ENSMUSG00000037185"
"9050" "Krt81" 1437 "ENSMUSG00000067615"
"9051" "Krt82" 1542 "ENSMUSG00000049548"
"9052" "Krt83" 1431 "ENSMUSG00000067613"
"9053" "Krt84" 1803 "ENSMUSG00000044294"
"9054" "Krt86" 1452 "ENSMUSG00000067614"
"9055" "Krt87" 1479 "ENSMUSG00000047641"
"9056" "Krt88" 511 "ENSMUSG00000063971"
"9057" "Krt9" 2224 "ENSMUSG00000051617"
"9058" "Krt90" 1608 "ENSMUSG00000048699"
"9059" "Krtap1-3" 521 "ENSMUSG00000078131"
"9060" "Krtap1-4" 566 "ENSMUSG00000075567"
"9061" "Krtap1-5" 368 "ENSMUSG00000047253"
"9062" "Krtap10-10" 653 "ENSMUSG00000112223"
"9063" "Krtap10-4" 665 "ENSMUSG00000069582"
"9064" "Krtap11-1" 551 "ENSMUSG00000091212"
"9065" "Krtap12-1" 392 "ENSMUSG00000069583"
"9066" "Krtap13" 593 "ENSMUSG00000050224"
"9067" "Krtap13-1" 506 "ENSMUSG00000056350"
"9068" "Krtap14" 503 "ENSMUSG00000074928"
"9069" "Krtap15" 452 "ENSMUSG00000022931"
"9070" "Krtap16-1" 1508 "ENSMUSG00000078253"
"9071" "Krtap16-3" 260 "ENSMUSG00000096534"
"9072" "Krtap17-1" 329 "ENSMUSG00000078252"
"9073" "Krtap19-1" 263 "ENSMUSG00000060691"
"9074" "Krtap19-2" 425 "ENSMUSG00000057650"
"9075" "Krtap19-3" 263 "ENSMUSG00000060469"
"9076" "Krtap19-4" 254 "ENSMUSG00000043982"
"9077" "Krtap19-5" 188 "ENSMUSG00000051802"
"9078" "Krtap19-9b" 176 "ENSMUSG00000057174"
"9079" "Krtap2-4" 395 "ENSMUSG00000060756"
"9080" "Krtap20-2" 182 "ENSMUSG00000091039"
"9081" "Krtap21-1" 386 "ENSMUSG00000058368"
"9082" "Krtap22-2" 203 "ENSMUSG00000095992"
"9083" "Krtap24-1" 746 "ENSMUSG00000050239"
"9084" "Krtap26-1" 647 "ENSMUSG00000071471"
"9085" "Krtap27-1" 608 "ENSMUSG00000090515"
"9086" "Krtap28-13" 416 "ENSMUSG00000101315"
"9087" "Krtap3-1" 296 "ENSMUSG00000047564"
"9088" "Krtap3-2" 299 "ENSMUSG00000069721"
"9089" "Krtap3-3" 299 "ENSMUSG00000069722"
"9090" "Krtap31-1" 533 "ENSMUSG00000070334"
"9091" "Krtap31-2" 533 "ENSMUSG00000051481"
"9092" "Krtap4-1" 509 "ENSMUSG00000063251"
"9093" "Krtap4-13" 497 "ENSMUSG00000048294"
"9094" "Krtap4-16" 608 "ENSMUSG00000046474"
"9095" "Krtap4-2" 503 "ENSMUSG00000044649"
"9096" "Krtap4-6" 587 "ENSMUSG00000075566"
"9097" "Krtap4-7" 506 "ENSMUSG00000045109"
"9098" "Krtap4-8" 629 "ENSMUSG00000089724"
"9099" "Krtap4-9" 734 "ENSMUSG00000078262"
"9100" "Krtap5-1" 692 "ENSMUSG00000066100"
"9101" "Krtap5-2" 1103 "ENSMUSG00000054759"
"9102" "Krtap5-3" 1070 "ENSMUSG00000046248"
"9103" "Krtap5-4" 671 "ENSMUSG00000045236"
"9104" "Krtap5-5" 725 "ENSMUSG00000073785"
"9105" "Krtap6-1" 236 "ENSMUSG00000058172"
"9106" "Krtap6-2" 467 "ENSMUSG00000062433"
"9107" "Krtap6-5" 236 "ENSMUSG00000062400"
"9108" "Krtap7-1" 263 "ENSMUSG00000056706"
"9109" "Krtap8-1" 185 "ENSMUSG00000059632"
"9110" "Krtap9-1" 560 "ENSMUSG00000070335"
"9111" "Krtap9-3" 410 "ENSMUSG00000049809"
"9112" "Krtap9-5" 1076 "ENSMUSG00000078255"
"9113" "Krtcap2" 406 "ENSMUSG00000042747"
"9114" "Krtcap3" 717 "ENSMUSG00000029149"
"9115" "Krtdap" 303 "ENSMUSG00000074199"
"9116" "Ksr1" 2603 "ENSMUSG00000018334"
"9117" "Ksr2" 989 "ENSMUSG00000061578"
"9118" "Kti12" 1055 "ENSMUSG00000073775"
"9119" "Ktn1" 3943 "ENSMUSG00000021843"
"9120" "Kxd1" 530 "ENSMUSG00000055553"
"9121" "Ky" 1975 "ENSMUSG00000035606"
"9122" "Kyat1" 1263 "ENSMUSG00000039648"
"9123" "Kyat3" 1355 "ENSMUSG00000040213"
"9124" "Kynu" 1385 "ENSMUSG00000026866"
"9125" "L1cam" 3752 "ENSMUSG00000031391"
"9126" "L1td1" 2346 "ENSMUSG00000087166"
"9127" "L2hgdh" 1385 "ENSMUSG00000020988"
"9128" "L3hypdh" 1060 "ENSMUSG00000019718"
"9129" "L3mbtl1" 2460 "ENSMUSG00000035576"
"9130" "L3mbtl2" 2202 "ENSMUSG00000022394"
"9131" "L3mbtl3" 2631 "ENSMUSG00000039089"
"9132" "L3mbtl4" 517 "ENSMUSG00000041565"
"9133" "LOC114841036" 800 "ENSMUSG00000056629"
"9134" "LTO1" 481 "ENSMUSG00000031072"
"9135" "Lacc1" 1288 "ENSMUSG00000044350"
"9136" "Lactb" 1650 "ENSMUSG00000032370"
"9137" "Lactb2" 860 "ENSMUSG00000025937"
"9138" "Lactbl1" 1739 "ENSMUSG00000070683"
"9139" "Lad1" 1577 "ENSMUSG00000041782"
"9140" "Lag3" 1558 "ENSMUSG00000030124"
"9141" "Lage3" 444 "ENSMUSG00000015289"
"9142" "Lair1" 784 "ENSMUSG00000055541"
"9143" "Lalba" 428 "ENSMUSG00000022991"
"9144" "Lama1" 9189 "ENSMUSG00000032796"
"9145" "Lama2" 9292 "ENSMUSG00000019899"
"9146" "Lama3" 9918 "ENSMUSG00000024421"
"9147" "Lama4" 5413 "ENSMUSG00000019846"
"9148" "Lama5" 11078 "ENSMUSG00000015647"
"9149" "Lamb1" 5328 "ENSMUSG00000002900"
"9150" "Lamb2" 5368 "ENSMUSG00000052911"
"9151" "Lamb3" 3485 "ENSMUSG00000026639"
"9152" "Lamc1" 4796 "ENSMUSG00000026478"
"9153" "Lamc2" 3559 "ENSMUSG00000026479"
"9154" "Lamc3" 4718 "ENSMUSG00000026840"
"9155" "Lamp1" 1212 "ENSMUSG00000031447"
"9156" "Lamp2" 1242 "ENSMUSG00000016534"
"9157" "Lamp3" 1230 "ENSMUSG00000041247"
"9158" "Lamp5" 837 "ENSMUSG00000027270"
"9159" "Lamtor1" 481 "ENSMUSG00000030842"
"9160" "Lamtor2" 374 "ENSMUSG00000028062"
"9161" "Lamtor3" 369 "ENSMUSG00000091512"
"9162" "Lamtor4" 296 "ENSMUSG00000050552"
"9163" "Lamtor5" 434 "ENSMUSG00000087260"
"9164" "Lancl1" 1191 "ENSMUSG00000026000"
"9165" "Lancl2" 1344 "ENSMUSG00000062190"
"9166" "Lancl3" 1258 "ENSMUSG00000047344"
"9167" "Lao1" 1565 "ENSMUSG00000024903"
"9168" "Lap3" 1547 "ENSMUSG00000039682"
"9169" "Laptm4a" 920 "ENSMUSG00000020585"
"9170" "Laptm4b" 677 "ENSMUSG00000022257"
"9171" "Laptm5" 778 "ENSMUSG00000028581"
"9172" "Large1" 2257 "ENSMUSG00000004383"
"9173" "Large2" 2062 "ENSMUSG00000040434"
"9174" "Larp1" 3200 "ENSMUSG00000037331"
"9175" "Larp1b" 1000 "ENSMUSG00000025762"
"9176" "Larp4" 2144 "ENSMUSG00000023025"
"9177" "Larp4b" 2209 "ENSMUSG00000033499"
"9178" "Larp6" 1476 "ENSMUSG00000034839"
"9179" "Larp7" 1701 "ENSMUSG00000027968"
"9180" "Lars" 3505 "ENSMUSG00000024493"
"9181" "Lars2" 2689 "ENSMUSG00000035202"
"9182" "Las1l" 2267 "ENSMUSG00000057421"
"9183" "Lasp1" 785 "ENSMUSG00000038366"
"9184" "Lat" 718 "ENSMUSG00000030742"
"9185" "Lat2" 601 "ENSMUSG00000040751"
"9186" "Lats1" 3383 "ENSMUSG00000040021"
"9187" "Lats1" 3383 "ENSMUSG00000116422"
"9188" "Lats2" 3122 "ENSMUSG00000021959"
"9189" "Lats2" 3122 "ENSMUSG00000114942"
"9190" "Lax1" 1219 "ENSMUSG00000051998"
"9191" "Layn" 1138 "ENSMUSG00000060594"
"9192" "Lbh" 315 "ENSMUSG00000024063"
"9193" "Lbhd1" 774 "ENSMUSG00000096740"
"9194" "Lbhd2" 342 "ENSMUSG00000087075"
"9195" "Lbp" 1431 "ENSMUSG00000016024"
"9196" "Lbr" 1868 "ENSMUSG00000004880"
"9197" "Lbx1" 847 "ENSMUSG00000025216"
"9198" "Lbx2" 586 "ENSMUSG00000034968"
"9199" "Lca5" 2108 "ENSMUSG00000032258"
"9200" "Lca5l" 2199 "ENSMUSG00000045275"
"9201" "Lcat" 1311 "ENSMUSG00000035237"
"9202" "Lce1a1" 431 "ENSMUSG00000057609"
"9203" "Lce1a2" 449 "ENSMUSG00000068890"
"9204" "Lce1b" 413 "ENSMUSG00000027923"
"9205" "Lce1c" 443 "ENSMUSG00000042092"
"9206" "Lce1d" 401 "ENSMUSG00000103243"
"9207" "Lce1e" 431 "ENSMUSG00000068889"
"9208" "Lce1f" 443 "ENSMUSG00000042124"
"9209" "Lce1g" 419 "ENSMUSG00000027919"
"9210" "Lce1h" 422 "ENSMUSG00000049593"
"9211" "Lce1i" 449 "ENSMUSG00000068888"
"9212" "Lce1j" 419 "ENSMUSG00000068887"
"9213" "Lce1k" 377 "ENSMUSG00000095870"
"9214" "Lce1l" 407 "ENSMUSG00000046676"
"9215" "Lce1m" 548 "ENSMUSG00000027912"
"9216" "Lce3a" 296 "ENSMUSG00000054325"
"9217" "Lce3b" 296 "ENSMUSG00000042031"
"9218" "Lce3c" 296 "ENSMUSG00000045475"
"9219" "Lce3d" 296 "ENSMUSG00000043472"
"9220" "Lce3e" 296 "ENSMUSG00000074433"
"9221" "Lce3f" 296 "ENSMUSG00000068885"
"9222" "Lce6a" 245 "ENSMUSG00000086848"
"9223" "Lck" 1550 "ENSMUSG00000000409"
"9224" "Lclat1" 1126 "ENSMUSG00000054469"
"9225" "Lcmt1" 988 "ENSMUSG00000030763"
"9226" "Lcmt2" 2060 "ENSMUSG00000074890"
"9227" "Lcn10" 543 "ENSMUSG00000047356"
"9228" "Lcn11" 531 "ENSMUSG00000069080"
"9229" "Lcn12" 576 "ENSMUSG00000026943"
"9230" "Lcn2" 597 "ENSMUSG00000026822"
"9231" "Lcn4" 551 "ENSMUSG00000026919"
"9232" "Lcn5" 573 "ENSMUSG00000026937"
"9233" "Lcn6" 539 "ENSMUSG00000045684"
"9234" "Lcn8" 521 "ENSMUSG00000036449"
"9235" "Lcn9" 531 "ENSMUSG00000023210"
"9236" "Lcor" 5088 "ENSMUSG00000025019"
"9237" "Lcorl" 1796 "ENSMUSG00000015882"
"9238" "Lcp1" 1869 "ENSMUSG00000021998"
"9239" "Lcp2" 1581 "ENSMUSG00000002699"
"9240" "Lct" 5779 "ENSMUSG00000026354"
"9241" "Lctl" 1688 "ENSMUSG00000032401"
"9242" "Ldah" 975 "ENSMUSG00000037669"
"9243" "Ldb1" 1225 "ENSMUSG00000025223"
"9244" "Ldb2" 1114 "ENSMUSG00000039706"
"9245" "Ldb3" 2159 "ENSMUSG00000021798"
"9246" "Ldc1" 1269 "ENSMUSG00000023120"
"9247" "Ldha" 1078 "ENSMUSG00000063229"
"9248" "Ldhal6b" 1148 "ENSMUSG00000101959"
"9249" "Ldhb" 998 "ENSMUSG00000030246"
"9250" "Ldhc" 992 "ENSMUSG00000030851"
"9251" "Ldhd" 1444 "ENSMUSG00000031958"
"9252" "Ldlr" 2571 "ENSMUSG00000032193"
"9253" "Ldlrad1" 652 "ENSMUSG00000070877"
"9254" "Ldlrad2" 426 "ENSMUSG00000094035"
"9255" "Ldlrad3" 1032 "ENSMUSG00000048058"
"9256" "Ldlrad4" 916 "ENSMUSG00000024544"
"9257" "Ldlrap1" 918 "ENSMUSG00000037295"
"9258" "Ldoc1" 455 "ENSMUSG00000057615"
"9259" "Leap2" 228 "ENSMUSG00000036216"
"9260" "Lect2" 452 "ENSMUSG00000021539"
"9261" "Lef1" 1183 "ENSMUSG00000027985"
"9262" "Lefty1" 1103 "ENSMUSG00000038793"
"9263" "Lefty2" 1103 "ENSMUSG00000066652"
"9264" "Lekr1" 2061 "ENSMUSG00000074579"
"9265" "Lelp1" 362 "ENSMUSG00000027927"
"9266" "Lemd1" 607 "ENSMUSG00000079330"
"9267" "Lemd2" 1527 "ENSMUSG00000044857"
"9268" "Lemd3" 2744 "ENSMUSG00000048661"
"9269" "Lenep" 185 "ENSMUSG00000078173"
"9270" "Leng1" 782 "ENSMUSG00000078813"
"9271" "Leng8" 2391 "ENSMUSG00000035545"
"9272" "Leng9" 1457 "ENSMUSG00000043432"
"9273" "Leo1" 1992 "ENSMUSG00000042487"
"9274" "Lep" 502 "ENSMUSG00000059201"
"9275" "Lepr" 3471 "ENSMUSG00000057722"
"9276" "Leprot" 392 "ENSMUSG00000035212"
"9277" "Leprotl1" 392 "ENSMUSG00000031513"
"9278" "Letm1" 2203 "ENSMUSG00000005299"
"9279" "Letm2" 1433 "ENSMUSG00000037363"
"9280" "Letmd1" 1074 "ENSMUSG00000037353"
"9281" "Lexm" 1235 "ENSMUSG00000054362"
"9282" "Lfng" 1129 "ENSMUSG00000029570"
"9283" "Lgals1" 404 "ENSMUSG00000068220"
"9284" "Lgals12" 936 "ENSMUSG00000024972"
"9285" "Lgals2" 389 "ENSMUSG00000043501"
"9286" "Lgals3" 790 "ENSMUSG00000050335"
"9287" "Lgals3bp" 1729 "ENSMUSG00000033880"
"9288" "Lgals4" 971 "ENSMUSG00000053964"
"9289" "Lgals7" 407 "ENSMUSG00000053522"
"9290" "Lgals8" 969 "ENSMUSG00000057554"
"9291" "Lgals9" 1051 "ENSMUSG00000001123"
"9292" "Lgalsl" 514 "ENSMUSG00000042363"
"9293" "Lgi1" 1666 "ENSMUSG00000067242"
"9294" "Lgi2" 1646 "ENSMUSG00000039252"
"9295" "Lgi3" 1639 "ENSMUSG00000033595"
"9296" "Lgi4" 1605 "ENSMUSG00000036560"
"9297" "Lgmn" 1295 "ENSMUSG00000021190"
"9298" "Lgr4" 2838 "ENSMUSG00000050199"
"9299" "Lgr5" 2706 "ENSMUSG00000020140"
"9300" "Lgr6" 2886 "ENSMUSG00000042793"
"9301" "Lgsn" 1687 "ENSMUSG00000050217"
"9302" "Lhb" 423 "ENSMUSG00000100916"
"9303" "Lhb" 423 "ENSMUSG00000118462"
"9304" "Lhcgr" 2092 "ENSMUSG00000024107"
"9305" "Lhfp" 600 "ENSMUSG00000048332"
"9306" "Lhfpl1" 660 "ENSMUSG00000041700"
"9307" "Lhfpl2" 667 "ENSMUSG00000045312"
"9308" "Lhfpl3" 684 "ENSMUSG00000106379"
"9309" "Lhfpl4" 741 "ENSMUSG00000042873"
"9310" "Lhfpl5" 657 "ENSMUSG00000062252"
"9311" "Lhpp" 806 "ENSMUSG00000030946"
"9312" "Lhx1" 1216 "ENSMUSG00000018698"
"9313" "Lhx2" 1216 "ENSMUSG00000000247"
"9314" "Lhx3" 1203 "ENSMUSG00000026934"
"9315" "Lhx4" 1167 "ENSMUSG00000026468"
"9316" "Lhx5" 1204 "ENSMUSG00000029595"
"9317" "Lhx6" 1169 "ENSMUSG00000026890"
"9318" "Lhx8" 1095 "ENSMUSG00000096225"
"9319" "Lhx9" 1189 "ENSMUSG00000019230"
"9320" "Lias" 1111 "ENSMUSG00000029199"
"9321" "Lif" 609 "ENSMUSG00000034394"
"9322" "Lifr" 3260 "ENSMUSG00000054263"
"9323" "Lig3" 3020 "ENSMUSG00000020697"
"9324" "Lig4" 2735 "ENSMUSG00000049717"
"9325" "Lilr4b" 904 "ENSMUSG00000112023"
"9326" "Lilra5" 882 "ENSMUSG00000070873"
"9327" "Lilra6" 1983 "ENSMUSG00000030427"
"9328" "Lilrb4a" 999 "ENSMUSG00000062593"
"9329" "Lilrb4a" 999 "ENSMUSG00000112148"
"9330" "Lim2" 518 "ENSMUSG00000093639"
"9331" "Lim2" 518 "ENSMUSG00000118560"
"9332" "Lima1" 2252 "ENSMUSG00000023022"
"9333" "Limch1" 3148 "ENSMUSG00000037736"
"9334" "Limd1" 1999 "ENSMUSG00000025239"
"9335" "Limd2" 383 "ENSMUSG00000040699"
"9336" "Lime1" 805 "ENSMUSG00000090077"
"9337" "Limk1" 1928 "ENSMUSG00000029674"
"9338" "Limk2" 1901 "ENSMUSG00000020451"
"9339" "Lims1" 1180 "ENSMUSG00000019920"
"9340" "Lims2" 1016 "ENSMUSG00000024395"
"9341" "Lin28a" 626 "ENSMUSG00000050966"
"9342" "Lin28b" 811 "ENSMUSG00000063804"
"9343" "Lin37" 732 "ENSMUSG00000036845"
"9344" "Lin52" 345 "ENSMUSG00000085793"
"9345" "Lin54" 2238 "ENSMUSG00000035310"
"9346" "Lin7a" 697 "ENSMUSG00000019906"
"9347" "Lin7b" 618 "ENSMUSG00000003872"
"9348" "Lin7c" 589 "ENSMUSG00000027162"
"9349" "Lin9" 1662 "ENSMUSG00000058729"
"9350" "Lingo1" 1861 "ENSMUSG00000049556"
"9351" "Lingo2" 1820 "ENSMUSG00000045083"
"9352" "Lingo3" 1769 "ENSMUSG00000051067"
"9353" "Lingo4" 1855 "ENSMUSG00000044505"
"9354" "Lins1" 2289 "ENSMUSG00000053091"
"9355" "Lipa" 1185 "ENSMUSG00000024781"
"9356" "Lipc" 1524 "ENSMUSG00000032207"
"9357" "Lipe" 2399 "ENSMUSG00000003123"
"9358" "Lipf" 1179 "ENSMUSG00000024768"
"9359" "Lipg" 1493 "ENSMUSG00000053846"
"9360" "Liph" 1346 "ENSMUSG00000044626"
"9361" "Lipi" 1420 "ENSMUSG00000032948"
"9362" "Lipk" 1203 "ENSMUSG00000024771"
"9363" "Lipm" 1260 "ENSMUSG00000056078"
"9364" "Lipn" 1194 "ENSMUSG00000024770"
"9365" "Lipo1" 1191 "ENSMUSG00000079342"
"9366" "Lipo2" 1188 "ENSMUSG00000087303"
"9367" "Lipo3" 1191 "ENSMUSG00000024766"
"9368" "Lipo4" 1188 "ENSMUSG00000079344"
"9369" "Lipt1" 1121 "ENSMUSG00000037216"
"9370" "Lipt2" 694 "ENSMUSG00000030725"
"9371" "Litaf" 483 "ENSMUSG00000022500"
"9372" "Lix1" 843 "ENSMUSG00000047786"
"9373" "Lix1l" 1008 "ENSMUSG00000049288"
"9374" "Lkaaear1" 594 "ENSMUSG00000045794"
"9375" "Llcfc1" 325 "ENSMUSG00000029867"
"9376" "Llgl1" 3167 "ENSMUSG00000020536"
"9377" "Llgl2" 3131 "ENSMUSG00000020782"
"9378" "Llph" 391 "ENSMUSG00000020224"
"9379" "Lman1" 1541 "ENSMUSG00000041891"
"9380" "Lman1l" 1505 "ENSMUSG00000056271"
"9381" "Lman2" 1069 "ENSMUSG00000021484"
"9382" "Lman2l" 1068 "ENSMUSG00000001143"
"9383" "Lmbr1" 1456 "ENSMUSG00000010721"
"9384" "Lmbr1l" 1453 "ENSMUSG00000022999"
"9385" "Lmbrd1" 1598 "ENSMUSG00000073725"
"9386" "Lmbrd2" 2068 "ENSMUSG00000039704"
"9387" "Lmbrd2" 2068 "ENSMUSG00000116236"
"9388" "Lmcd1" 1092 "ENSMUSG00000057604"
"9389" "Lmf1" 1714 "ENSMUSG00000002279"
"9390" "Lmf2" 2095 "ENSMUSG00000022614"
"9391" "Lmln" 2029 "ENSMUSG00000022802"
"9392" "Lmna" 1986 "ENSMUSG00000028063"
"9393" "Lmnb1" 1756 "ENSMUSG00000024590"
"9394" "Lmnb2" 1836 "ENSMUSG00000062075"
"9395" "Lmntd1" 1234 "ENSMUSG00000054966"
"9396" "Lmntd2" 2012 "ENSMUSG00000025500"
"9397" "Lmo1" 467 "ENSMUSG00000036111"
"9398" "Lmo2" 684 "ENSMUSG00000032698"
"9399" "Lmo3" 467 "ENSMUSG00000030226"
"9400" "Lmo4" 494 "ENSMUSG00000028266"
"9401" "Lmo7" 5069 "ENSMUSG00000033060"
"9402" "Lmod1" 1785 "ENSMUSG00000048096"
"9403" "Lmod2" 1650 "ENSMUSG00000029683"
"9404" "Lmod3" 1713 "ENSMUSG00000044086"
"9405" "Lmtk2" 4402 "ENSMUSG00000038970"
"9406" "Lmtk3" 4260 "ENSMUSG00000062044"
"9407" "Lmx1a" 1141 "ENSMUSG00000026686"
"9408" "Lnp1" 534 "ENSMUSG00000109588"
"9409" "Lnpep" 3060 "ENSMUSG00000023845"
"9410" "Lnpk" 1266 "ENSMUSG00000009207"
"9411" "Lnx1" 2177 "ENSMUSG00000029228"
"9412" "Lnx2" 2055 "ENSMUSG00000016520"
"9413" "Lonp1" 2832 "ENSMUSG00000041168"
"9414" "Lonp2" 2544 "ENSMUSG00000047866"
"9415" "Lonrf1" 2277 "ENSMUSG00000039633"
"9416" "Lonrf2" 2253 "ENSMUSG00000048814"
"9417" "Lonrf3" 2251 "ENSMUSG00000016239"
"9418" "Lor" 1460 "ENSMUSG00000043165"
"9419" "Lox" 1229 "ENSMUSG00000024529"
"9420" "Loxhd1" 6168 "ENSMUSG00000032818"
"9421" "Loxl1" 1817 "ENSMUSG00000032334"
"9422" "Loxl2" 2318 "ENSMUSG00000034205"
"9423" "Loxl3" 2252 "ENSMUSG00000000693"
"9424" "Loxl4" 2263 "ENSMUSG00000025185"
"9425" "Lpar1" 1092 "ENSMUSG00000038668"
"9426" "Lpar2" 1045 "ENSMUSG00000031861"
"9427" "Lpar3" 1063 "ENSMUSG00000036832"
"9428" "Lpar4" 1112 "ENSMUSG00000049929"
"9429" "Lpar6" 1034 "ENSMUSG00000033446"
"9430" "Lpcat1" 1591 "ENSMUSG00000021608"
"9431" "Lpcat2" 1621 "ENSMUSG00000033192"
"9432" "Lpcat2b" 1550 "ENSMUSG00000033794"
"9433" "Lpcat3" 1452 "ENSMUSG00000004270"
"9434" "Lpcat4" 1561 "ENSMUSG00000027134"
"9435" "Lpgat1" 1222 "ENSMUSG00000026623"
"9436" "Lpin1" 2755 "ENSMUSG00000020593"
"9437" "Lpin2" 2776 "ENSMUSG00000024052"
"9438" "Lpin3" 2528 "ENSMUSG00000027412"
"9439" "Lpl" 1415 "ENSMUSG00000015568"
"9440" "Lpo" 2121 "ENSMUSG00000009356"
"9441" "Lpp" 1833 "ENSMUSG00000033306"
"9442" "Lpxn" 1152 "ENSMUSG00000024696"
"9443" "Lrat" 694 "ENSMUSG00000028003"
"9444" "Lratd1" 878 "ENSMUSG00000020607"
"9445" "Lratd2" 932 "ENSMUSG00000072568"
"9446" "Lrba" 8509 "ENSMUSG00000028080"
"9447" "Lrch1" 2110 "ENSMUSG00000068015"
"9448" "Lrch2" 2301 "ENSMUSG00000031290"
"9449" "Lrch3" 2370 "ENSMUSG00000022801"
"9450" "Lrch4" 2025 "ENSMUSG00000093445"
"9451" "Lrcol1" 481 "ENSMUSG00000072754"
"9452" "Lrfn1" 2299 "ENSMUSG00000030600"
"9453" "Lrfn2" 2365 "ENSMUSG00000040490"
"9454" "Lrfn3" 1879 "ENSMUSG00000036957"
